 1;600.00 ; 70027087118.59 ; 0.00;600.00 ; 50028036897.74 ; 0.00;600.00 ; 60025409673.85 ; 0.00;600.00 ; 20026627730.29 ; 0.00;600.00 ; 40028539353.14 ; 0.00;600.00 ; 70024655639.91 ; 0.00;600.00 ; 24048106.38 ; 0.00;600.00 ; 24170195.72 ; 0.00;600.00 ; 40022975771.27 ; 0.00;600.00 ; 20025167326.53 ; 0.00
 3;600.00 ; 70033090210.55 ; 0.00;600.00 ; 90028512271.59 ; 0.00;600.00 ; 80032893824.89 ; 0.00;600.00 ; 130031016327.80 ; 0.00;600.00 ; 150036551203.59 ; 0.00;600.00 ; 70029345269.57 ; 0.00;600.00 ; 60031416882.15 ; 0.00;600.00 ; 80031740228.31 ; 0.00;600.00 ; 80031403576.64 ; 0.00;600.00 ; 20028810455.85 ; 0.00
 5;600.00 ; 240035582856.50 ; 0.00;600.00 ; 40031799109.77 ; 0.00;600.00 ; 130032834671.40 ; 0.00;600.00 ; 160036317655.44 ; 0.00;600.00 ; 90032119986.53 ; 0.00;600.00 ; 150029370895.86 ; 0.00;600.00 ; 80036949680.83 ; 0.00;600.00 ; 120034177511.08 ; 0.00;600.00 ; 70035898318.29 ; 0.00;600.00 ; 120034315257.39 ; 0.00
 7;600.00 ; 9348780.01 ; 0.00;600.00 ; 8598908.60 ; 0.00;600.00 ; 8958777.67 ; 0.00;600.00 ; 8792296.45 ; 0.00;600.00 ; 8953389.96 ; 0.00;600.00 ; 9264857.23 ; 0.00;600.00 ; 8959010.03 ; 0.00;600.00 ; 8759178.94 ; 0.00;600.00 ; 8639479.35 ; 0.00;600.00 ; 8859829.08 ; 0.00
 8;600.00 ; 9123116.55 ; 0.00;600.00 ; 8859155.01 ; 0.00;600.00 ; 9339451.55 ; 0.00;600.00 ; 9259563.89 ; 0.00;600.00 ; 8819918.29 ; 0.00;600.00 ; 8978458.79 ; 0.00;600.00 ; 8822988.36 ; 0.00;600.00 ; 9129484.90 ; 0.00;600.00 ; 8859155.01 ; 0.00;600.00 ; 9344225.62 ; 0.00
27;600.01 ; 90037596647.85 ; 0.00;600.01 ; 150036559752.90 ; 0.00;600.01 ; 140034175037.96 ; 0.00;600.01 ; 310043296760.85 ; 0.00;600.01 ; 260035123995.68 ; 0.00;600.00 ; 60035753479.20 ; 0.00;600.00 ; 120032644150.07 ; 0.00;600.01 ; 380036797369.70 ; 0.00;600.00 ; 90040466371.18 ; 0.00;600.00 ; 130031936558.74 ; 0.00
